,Date,DateSat,x,y,z,vx,vy,vz,Lat,Lon,Alt,ChType,BTO,BFO
365,2014-03-07 17:06:49.406,2014-03-07 17:06:49.400,18127.55519681268,38077.47275904308,958.3546309510026,0.002053319697420619,-0.001198885457119214,0.05339384140405921,1.303126517392347,64.54226642066256,35805.05422991402,R-Channel RX,15600.0,129.0
366,2014-03-07 17:06:53.749,2014-03-07 17:06:53.700,18127.56402646051,38077.46760315024,958.5841769561783,0.002053112891183595,-0.001199028428288784,0.05337195454614704,1.303438562251362,64.54225257837957,35805.05859118419,T-Channel RX,10600.0,135.0
367,2014-03-07 17:06:53.909,2014-03-07 17:06:53.900,18127.56443666271,38077.4673635441,958.594851223972,0.002053103273249146,-0.001199035068377041,0.05337093642535087,1.303453072851306,64.54225193525859,35805.05879398956,T-Channel RX,10600.0,135.0
368,2014-03-07 17:06:54.069,2014-03-07 17:06:54.100,18127.56484700151,38077.46712387068,958.6055252881403,0.002053093655394633,-0.001199041707609094,0.05336991829323155,1.303467583174387,64.54225129193077,35805.05899679096,T-Channel RX,10600.0,135.0
369,2014-03-07 17:06:54.229,2014-03-07 17:06:54.200,18127.5650525165,38077.4670038686,958.6108622438629,0.002053088846488471,-0.001199045026921253,0.05336940922292583,1.303474838232102,64.54225096974633,35805.05909819018,T-Channel RX,10600.0,135.0
370,2014-03-07 17:06:54.389,2014-03-07 17:06:54.400,18127.56546368356,38077.46676379751,958.6215360025896,0.002053079228733878,-0.001199051664902973,0.05336839107382205,1.303489348139885,64.54225032517026,35805.05930098565,T-Channel RX,10600.0,135.0
371,2014-03-07 17:06:54.550,2014-03-07 17:06:54.500,18127.56566836597,38077.46664419012,958.6268728055865,0.00205307441991609,-0.00119905498352435,0.05336788199502446,1.303496602989944,64.54225000423763,35805.05940238191,T-Channel RX,10600.0,135.0
372,2014-03-07 17:06:54.736,2014-03-07 17:06:54.700,18127.56607939164,38077.46640418299,958.6375462588653,0.002053064802293392,-0.001199061620206665,0.05336686382893677,1.30351111248242,64.54224935987234,35805.05960517148,T-Channel RX,10600.0,135.0
373,2014-03-07 17:06:54.869,2014-03-07 17:06:54.900,18127.56648972277,38077.46616450427,958.6482195085068,0.002053055184775499,-0.001199068255990587,0.05336584565152699,1.303525621698018,64.5422487165508,35805.0598079571,T-Channel RX,10600.0,135.0
374,2014-03-07 17:06:55.045,2014-03-07 17:06:55.000,18127.56669523391,38077.46604449954,958.6535560569654,0.00205305037603809,-0.001199071573575683,0.05336533655857619,1.30353287620199,64.54224839436957,35805.05990934843,T-Channel RX,10600.0,134.0
375,2014-03-07 17:06:55.189,2014-03-07 17:06:55.200,18127.56710528509,38077.46580495072,958.664229001153,0.002053040758655644,-0.001199078208047766,0.05336431836418324,1.303547385002274,64.54224775146731,35805.06011212811,T-Channel RX,10600.0,134.0
376,2014-03-07 17:06:55.349,2014-03-07 17:06:55.300,18127.56731093331,38077.46568487903,958.66956539688,0.002053035949978188,-0.001199081524995371,0.05336380926274114,1.303554639298583,64.54224742907878,35805.06021351647,T-Channel RX,10600.0,134.0
377,2014-03-07 17:06:55.509,2014-03-07 17:06:55.500,18127.56772195126,38077.46544486658,958.6802380356035,0.002053026332691221,-0.001199088158224226,0.05336279105136572,1.303569147683538,64.54224678471985,35805.06041629022,T-Channel RX,10600.0,134.0
378,2014-03-07 17:06:55.669,2014-03-07 17:06:55.700,18127.56813227466,38077.46520518255,958.6909104706839,0.00205301671551128,-0.001199094790552913,0.05336177282866882,1.303583655791607,64.54224614140469,35805.06061906002,T-Channel RX,10600.0,135.0
379,2014-03-07 17:06:55.829,2014-03-07 17:06:55.800,18127.56833778196,38077.46508517517,958.6962466118607,0.002053011906942182,-0.001199098106414276,0.05336126371307472,1.303590909741813,64.54224581922661,35805.06072044345,T-Channel RX,10600.0,135.0
380,2014-03-07 17:06:55.989,2014-03-07 17:06:56.000,18127.56874824103,38077.46484542319,958.7069187414717,0.002053002289886141,-0.00119910473745799,0.05336024547339606,1.303605417434546,64.54224517570535,35805.06092320733,T-Channel RX,10600.0,134.0
381,2014-03-07 17:06:56.029,2014-03-07 17:06:56.000,18127.56874824103,38077.46484542319,958.7069187414717,0.002053002289886141,-0.00119910473745799,0.05336024547339606,1.303605417434546,64.54224517570535,35805.06092320733,T-Channel RX,10600.0,134.0
382,2014-03-07 17:06:57.749,2014-03-07 17:06:57.700,18127.57223886618,38077.46280662064,958.7976236206031,0.002052920548258896,-0.001199161066594678,0.05335158997906699,1.303728721642853,64.54223970312907,35805.06264654094,T-Channel RX,10600.0,133.0
383,2014-03-07 17:06:57.909,2014-03-07 17:06:57.900,18127.57264889138,38077.4625670539,958.808293815454,0.002052910932017316,-0.0011991676894203,0.05335057163184841,1.303743226704963,64.5422390602482,35805.06284926728,T-Channel RX,10600.0,133.0
384,2014-03-07 17:06:58.069,2014-03-07 17:06:58.100,18127.57306002287,38077.46232695828,958.8189638066327,0.002052901315826805,-0.001199174311442564,0.05334955327331101,1.303757731490147,64.5422384157014,35805.06305198971,T-Channel RX,10600.0,134.0
385,2014-03-07 17:06:58.236,2014-03-07 17:06:58.200,18127.57326468748,38077.46220733864,958.8242987258442,0.002052896507791502,-0.001199177622081438,0.05334904408979791,1.30376498377889,64.54223809478347,35805.06315334945,T-Channel RX,10600.0,134.0
386,2014-03-07 17:06:58.389,2014-03-07 17:06:58.400,18127.57367581608,38077.46196724103,958.8349684115167,0.002052886891728001,-0.001199184242810736,0.05334802571428245,1.303779488148688,64.54223745023904,35805.06335606593,T-Channel RX,10600.0,135.0
387,2014-03-07 17:06:58.569,2014-03-07 17:06:58.600,18127.57408597308,38077.46172760372,958.8456378935135,0.002052877275778631,-0.0011991908626241,0.05334700732744866,1.303793992241556,64.54223680715528,35805.06355877847,T-Channel RX,10600.0,135.0
388,2014-03-07 17:06:58.709,2014-03-07 17:06:58.700,18127.57429132792,38077.46160765269,958.8509725581303,0.00205287246782726,-0.001199194172224471,0.05334649812978757,1.303801244184136,64.5422364851971,35805.06366013327,T-Channel RX,10600.0,134.0
389,2014-03-07 17:06:58.869,2014-03-07 17:06:58.900,18127.57470162055,38077.46136794745,958.8616417346059,0.002052862852000459,-0.001199200790749533,0.05334547972597681,1.303815747861598,64.5422358419073,35805.06386283987,T-Channel RX,10600.0,134.0
390,2014-03-07 17:06:59.052,2014-03-07 17:06:59.100,18127.57511288093,38077.46112777925,958.872310707397,0.002052853236229169,-0.001199207408465686,0.05334446131084838,1.303830251262117,64.54223519715998,35805.06406554252,T-Channel RX,10600.0,135.0
391,2014-03-07 17:06:59.197,2014-03-07 17:06:59.200,18127.57531740221,38077.46100822224,958.8776451174119,0.002052848428409693,-0.001199210716941401,0.05334395209904008,1.303837502858524,64.54223487645443,35805.06416689239,T-Channel RX,10600.0,135.0
392,2014-03-07 17:06:59.349,2014-03-07 17:06:59.300,18127.57552289269,38077.46088820327,958.8829794765086,0.002052843620581335,-0.001199214025253692,0.05334344288440221,1.3038447543857,64.5422345542902,35805.06426824125,T-Channel RX,10600.0,134.0
393,2014-03-07 17:06:59.509,2014-03-07 17:06:59.500,18127.5759340107,38077.46064809838,958.8936480419264,0.002052834004984128,-0.001199220641238119,0.053342424446639,1.303859257232328,64.5422339097545,35805.06447093601,T-Channel RX,10600.0,134.0
394,2014-03-07 17:06:59.682,2014-03-07 17:06:59.700,18127.5763440186,38077.46040851975,958.9043164036624,0.002052824389505936,-0.001199227256299285,0.05334140599755836,1.303873759802018,64.5422332668879,35805.06467362682,T-Channel RX,10600.0,133.0
395,2014-03-07 17:06:59.829,2014-03-07 17:06:59.800,18127.57654964519,38077.46028843318,958.9096505081438,0.002052819581779275,-0.001199230563540432,0.05334089676877428,1.303881010983002,64.54223294451721,35805.06477497074,T-Channel RX,10600.0,133.0
396,2014-03-07 17:06:59.989,2014-03-07 17:07:00.000,18127.57695992723,38077.46004872066,958.92031856434,0.002052809966418767,-0.001199237177322843,0.05333987830271846,1.303895513137261,64.54223230123614,35805.06497765562,T-Channel RX,10600.0,134.0
397,2014-03-07 17:07:03.907,2014-03-07 17:07:03.900,18127.58496606893,38077.45537119378,959.1283049439048,0.002052622483696975,-0.001199365974047462,0.05332001595299551,1.304178249784885,64.5422197485045,35805.06892922123,R-Channel RX,15600.0,130.0
398,2014-03-07 17:07:04.406,2014-03-07 17:07:04.400,18127.58599201825,38077.45477167746,959.1549642619019,0.002052598449805654,-0.001199382462711229,0.05331746918677908,1.304214490455583,64.5422181398649,35805.06943572356,R-Channel RX,15620.0,131.0
399,2014-03-07 17:07:08.749,2014-03-07 17:07:08.700,18127.59481773387,38077.4496140462,959.3841818269232,0.002052391780271279,-0.001199524042958089,0.05329556407922208,1.304526088746443,64.54220430138834,35805.07379062394,T-Channel RX,10600.0,133.0
400,2014-03-07 17:07:08.948,2014-03-07 17:07:08.900,18127.59522862299,38077.44937394525,959.3948408165195,0.002052382168684197,-0.001199530618411604,0.05329454510978789,1.30454057857318,64.54220365713566,35805.07399313298,T-Channel RX,10600.0,133.0
401,2014-03-07 17:07:09.069,2014-03-07 17:07:09.100,18127.59563881757,38077.44913417273,959.4054996023212,0.002052372557204585,-0.001199537192964506,0.05329352612904673,1.304555068122826,64.54220301392677,35805.07419563807,T-Channel RX,10600.0,133.0
402,2014-03-07 17:07:09.229,2014-03-07 17:07:09.200,18127.59584426045,38077.44901412111,959.4108289187989,0.002052367751486095,-0.001199540479936312,0.05329301663443606,1.304562312793739,64.54220269180182,35805.07429688915,T-Channel RX,10600.0,133.0
403,2014-03-07 17:07:09.389,2014-03-07 17:07:09.400,18127.59625514477,38077.44877401688,959.4214873989007,0.002052358140115285,-0.001199547053234884,0.05329199763673499,1.304576801927735,64.54220204755312,35805.07449938831,T-Channel RX,10600.0,133.0
404,2014-03-07 17:07:09.548,2014-03-07 17:07:09.500,18127.59645975506,38077.44865435996,959.4268165625272,0.002052353334487389,-0.001199550339517685,0.05329148813364456,1.304584046390823,64.54220172668,35805.07460063641,T-Channel RX,10600.0,133.0
405,2014-03-07 17:07:09.747,2014-03-07 17:07:09.700,18127.5968706365,38077.44841425376,959.4374747369286,0.002052343723244032,-0.001199556911522182,0.05329046911898384,1.304598535109169,64.54220108243369,35805.07480312966,T-Channel RX,10600.0,133.0
406,2014-03-07 17:07:09.869,2014-03-07 17:07:09.900,18127.59728068487,38077.44817454194,959.4481327075283,0.002052334112113474,-0.001199563482622734,0.05328945009301696,1.304613023550415,64.5422004394396,35805.07500561895,T-Channel RX,10600.0,133.0
407,2014-03-07 17:07:10.029,2014-03-07 17:07:10.000,18127.59748640096,38077.44805435578,959.4534616164004,0.002052329306557521,-0.001199566767885463,0.0532889405757938,1.304620267667122,64.54220011690094,35805.0751068621,T-Channel RX,10600.0,132.0
408,2014-03-07 17:07:10.197,2014-03-07 17:07:10.200,18127.59789630791,38077.44781470793,959.4641192812859,0.002052319695559746,-0.001199573337686388,0.05328792153286838,1.3046347556927,64.54219947411768,35805.07530934546,T-Channel RX,10600.0,132.0
