,Date,DateSat,x,y,z,Lat,Lon,ChType,BFO,BTO,bias,dist
169,2014-03-07 16:42:53.247,2014-03-07 16:42:53.200,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,132.0,9960.0,-0.5025881407270881,37659.475987443315
170,2014-03-07 16:42:53.388,2014-03-07 16:42:53.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
171,2014-03-07 16:42:53.548,2014-03-07 16:42:53.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
172,2014-03-07 16:42:53.708,2014-03-07 16:42:53.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
173,2014-03-07 16:42:53.868,2014-03-07 16:42:53.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
174,2014-03-07 16:42:54.028,2014-03-07 16:42:54.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
175,2014-03-07 16:42:54.188,2014-03-07 16:42:54.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
176,2014-03-07 16:42:54.348,2014-03-07 16:42:54.300,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
177,2014-03-07 16:42:54.509,2014-03-07 16:42:54.500,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
178,2014-03-07 16:42:54.668,2014-03-07 16:42:54.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,134.0,9960.0,-0.5025881407270881,37659.475209719705
179,2014-03-07 16:42:54.828,2014-03-07 16:42:54.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,134.0,9960.0,-0.5025881407270881,37659.475987443315
180,2014-03-07 16:42:54.988,2014-03-07 16:42:55.000,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
181,2014-03-07 16:42:55.029,2014-03-07 16:42:55.000,18118.94224996472,38081.76556014915,706.6908653642441,0.9609974361881709,64.55533878408809,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.47676523706
182,2014-03-07 16:42:56.787,2014-03-07 16:42:56.800,18118.9462708907,38081.76397872896,706.8191085579737,0.9611717888009393,64.55533292803453,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.462765689525
183,2014-03-07 16:42:56.909,2014-03-07 16:42:56.900,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
184,2014-03-07 16:42:57.068,2014-03-07 16:42:57.100,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
185,2014-03-07 16:42:57.228,2014-03-07 16:42:57.200,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
186,2014-03-07 16:42:57.388,2014-03-07 16:42:57.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
