7/3/14,4:06:43 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,0x62,-,Acknowledge,User,Data,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,0x71,-,User,Data,(ISU),-,RLS,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit8,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:44 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
